background,"background(n.)背景、經歷
back(n.)後面、背部
ground(n.)地面、土地
family background 家庭背景
educational background 教育程度
The mountains provided a stunning background for the photo.
(群山為這張照片提供了絕佳的背景。)
His educational background makes him a perfect fit for the job.
(他的教育背景使他非常適合這份工作。)"
bacteria,"bacteria(n.)細菌 (單數為 bacterium)
bacterial(adj.)細菌的
virus(n.)病毒
harmful bacteria 有害細菌
bacterial infection 細菌感染
Some bacteria are actually beneficial to human health.
(有些細菌實際上對人類健康是有益的。)
Always wash your hands to get rid of bacteria before eating.
(進食前務必洗手以清除細菌。)"
baggage,"baggage(n.)行李 (不可數名詞)
luggage(n.)行李
bag(n.)袋子、提包
excess baggage 超重行李
claim one's baggage 領取行李
How many pieces of baggage are you checking in?
(您要托運幾件行李？)
The airline lost all of my baggage during the flight.
(航空公司在飛行過程中弄丟了我所有的行李。)"
bare,"bare(adj.)裸的、光禿禿的
barely(adv.)僅僅、幾乎不
naked(adj.)裸體的
bare feet 赤腳
with one's bare hands 徒手
He walked across the hot sand with bare feet.
(他赤著腳走過發燙的沙地。)
The room was bare except for a single wooden chair.
(房間裡除了一張木椅外什麼也沒有。)"
barely,"barely(adv.)僅僅、幾乎不
bare(adj.)裸的
scarcely(adv.)幾乎不
barely enough 僅夠
barely survive 勉強生存
I could barely see the road through the thick fog.
(透過濃霧，我幾乎看不清道路。)
She had barely enough money to pay for the bus fare.
(她的錢僅夠支付公車費。)"
benefit,"benefit(n.)利益、好處 (v.)有益於
beneficial(adj.)有益的
profit(n.)利潤、利益
mutual benefit 互利
benefit from... 從...中獲益
One of the benefits of exercise is better sleep.
(運動的好處之一是睡眠品質會變好。)
The new law will benefit many low-income families.
(這項新法律將使許多低收入家庭受益。)"
bitter,"bitter(adj.)苦的、嚴酷的、怨恨的
bitterly(adv.)極其、苦澀地
sweet(adj.)甜的
a bitter pill to swallow 難以接受的事實
bitter cold 嚴寒
This medicine has a very bitter taste.
(這種藥的味道非常苦。)
They had a bitter argument over the money.
(他們為了錢發生了激烈的爭吵。)"
bless,"bless(v.)保佑、祝福
blessing(n.)祝福、幸事
curse(v.)詛咒
God bless you. 上帝保佑你。
be blessed with... 天生具有...
She was blessed with a beautiful singing voice.
(她天生擁有一副美妙的歌喉。)
May God bless your family with health and happiness.
(願上帝保佑你的家人健康幸福。)"
bold,"bold(adj.)大膽的、勇敢的
boldly(adv.)大膽地
brave(adj.)勇敢的
a bold move 大膽的舉動
bold colors 鮮豔的顏色
It was a bold decision to quit his job and start a business.
(辭掉工作去創業是一個大膽的決定。)
The artist used bold lines to express strong emotions.
(藝術家使用粗大的線條來表達強烈的情感。)"
budget,"budget(n.)預算 (v.)編列預算
economical(adj.)節省的
expense(n.)費用
on a tight budget 預算吃緊
within budget 在預算之內
We need to plan our travel budget carefully.
(我們需要仔細規劃旅遊預算。)
The project was completed on time and within budget.
(該專案準時且在預算內完成。)"
bacon,"bacon(n.)培根、燻豬肉
pork(n.)豬肉
ham(n.)火腿
bring home the bacon 養家糊口
eggs and bacon 培根蛋
I love the smell of frying bacon in the morning.
(我喜歡早晨煎培根的味道。)
He added some crispy bacon to his salad.
(他在沙拉裡加了一些脆培根。)"
badly,"badly(adv.)拙劣地、嚴重地、非常
bad(adj.)壞的
severely(adv.)嚴重地
badly hurt 受重傷
want something badly 非常想要某物
The business was badly managed and eventually failed.
(這家公司管理不善，最終倒閉了。)
He wanted to win the competition so badly.
(他非常想要贏得這場比賽。)"
bait,"bait(n.)餌、誘餌 (v.)引誘
lure(n.)誘惑物 (v.)引誘
trap(n.)陷阱
fish bait 魚餌
take the bait 中計、上鉤
We used worms as bait to catch the fish.
(我們用蠕蟲當餌來釣魚。)
The police used a decoy car as bait to catch the thieves.
(警察用一輛誘餌車來引誘並逮捕竊賊。)"
bamboo,"bamboo(n.)竹子
bamboo shoots 竹筍
panda(n.)貓熊
bamboo forest 竹林
bamboo furniture 竹製家具
Pandas mainly feed on bamboo leaves and stems.
(貓熊主要以竹葉和竹莖為食。)
Bamboo is a very strong and flexible material.
(竹子是一種非常堅固且有彈性的材料。)"
bang,"bang(n.)巨響、撞擊 (v.)砰然關上、重擊
crash(n.)撞擊聲
slam(v.)砰地關上
with a bang 伴隨著巨響
bang one's head 撞到頭
She banged the door shut in anger.
(她生氣地砰的一聲把門關上。)
The fireworks went off with a loud bang.
(煙火隨著一聲巨響綻放了。)"
banker,"banker(n.)銀行家
bank(n.)銀行
banking(n.)銀行業
investment banker 投資銀行家
a successful banker 成功的銀行家
Her father is a prominent banker in the city.
(她的父親是城裡著名的銀行家。)
The banker advised the client on how to invest their money.
(銀行家就如何投資金錢向客戶提供建議。)"
barn,"barn(n.)穀倉、牲口棚
farm(n.)農場
stable(n.)馬廄
a red barn 紅色穀倉
store hay in the barn 在穀倉儲存乾草
The farmer kept his tractor in the barn.
(農夫把拖拉機停在穀倉裡。)
We found a stray cat hiding in the old barn.
(我們在舊穀倉裡發現了一隻躲藏的流浪貓。)"
barrel,"barrel(n.)桶、一桶的量
bucket(n.)水桶
tube(n.)管子
oil barrel 油桶
a barrel of... 一桶...
They store the wine in oak barrels for several years.
(他們將葡萄酒儲存在橡木桶中好幾年。)
Oil prices have risen to over 80 dollars a barrel.
(油價已上漲至每桶 80 美元以上。)"
basement,"basement(n.)地下室
attic(n.)閣樓
floor(n.)樓層
in the basement 在地下室
basement parking 地下室停車場
We use the basement mainly for storage.
(我們主要將地下室用於儲藏。)
The laundry room is located in the basement of the building.
(洗衣房位於大樓的地下室。)"
bay,"bay(n.)海灣
gulf(n.)海灣
coast(n.)海岸
keep something at bay 阻止某事逼近
San Francisco Bay 舊金山灣
The hotel overlooks a beautiful quiet bay.
(飯店俯瞰著一個美麗安靜的海灣。)
Regular exercise can help keep diseases at bay.
(規律運動有助於遠離疾病。)"
bead,"bead(n.)有孔小珠、珠子
necklace(n.)項鍊
string(n.)繩子
glass beads 玻璃珠
beads of sweat 汗珠
She made a beautiful necklace out of colorful beads.
(她用彩色的珠子做了一條漂亮的項鍊。)
Beads of sweat rolled down his forehead during the race.
(比賽中汗珠從他的額頭滾落。)"
beam,"beam(n.)光線、樑 (v.)放射、微笑
ray(n.)光線
smile(v.)微笑
a laser beam 雷射光束
beam with joy 喜形於色
A beam of sunlight shone through the window.
(一束陽光從窗戶射進來。)
The proud parents beamed as their daughter received her diploma.
(當女兒領取畢業證書時，驕傲的父母露出了燦爛的笑容。)"
beast,"beast(n.)野獸、獸性
animal(n.)動物
monster(n.)怪獸
a wild beast 野獸
Beauty and the Beast 美女與野獸
In ancient stories, heroes often fought terrible beasts.
(在古代故事中，英雄經常與可怕的野獸搏鬥。)
The hunters were tracking a large beast through the forest.
(獵人們正在森林裡追蹤一隻巨大的野獸。)"
beetle,"beetle(n.)甲蟲
insect(n.)昆蟲
bug(n.)小蟲
a black beetle 黑甲蟲
scarab beetle 金龜子
We saw a shiny green beetle crawling on the leaf.
(我們看到一隻閃亮的綠色甲蟲在葉子上爬行。)
There are thousands of different species of beetles.
(甲蟲有成千上萬種不同的物種。)"
beneath,"beneath(prep.)在...之下 (adv.)在下方
under(prep.)在...之下
below(prep.)在...之下
beneath the surface 在表面之下
beneath the tree 在樹下
The boat sank and now lies beneath the sea.
(船沉沒了，現在位於海底。)
He felt that the job was beneath him and refused to do it.
(他覺得那份工作配不上他，所以拒絕去做。)"
berry,"berry(n.)莓果、漿果
strawberry(n.)草莓
blueberry(n.)藍莓
wild berries 野莓
berry jam 莓果醬
We spent the afternoon picking wild berries in the woods.
(我們下午在森林裡採摘野莓。)
Blueberries are known for being rich in antioxidants.
(藍莓以富含抗氧化劑而聞名。)"
besides,"besides(adv.)此外、而且 (prep.)除了...之外
in addition to... 除了...之外
moreover(adv.)此外
Besides English, she can speak French and Spanish.
(除了英文，她還會說法文和西班牙文。)
I'm too tired to go out; besides, it's raining.
(我太累了不想出去；況且，還在下雨。)"
bet,"bet(v.)打賭、下注 (n.)打賭
gamble(v.)賭博
wager(n.)賭注
make a bet 打賭
I bet... 我敢肯定...
I bet that our team will win the game tomorrow.
(我敢打賭我們的球隊明天會贏。)
He lost a lot of money betting on horse races.
(他因為賽馬下注輸了很多錢。)"
bind,"bind(v.)捆綁、束縛、裝訂
bound(adj.)受束縛的、必定的
tie(v.)綁
bind together 綑綁在一起
be legally bound 受到法律約束
The physical therapist used a bandage to bind the wound.
(物理治療師用繃帶包紮傷口。)
They are bound together by a common goal.
(他們被共同的目標聯繫在一起。)"
bleed,"bleed(v.)流血
blood(n.)血液
bloody(adj.)流血的
nosebleed(n.)流鼻血
stop the bleeding 止血
Your finger is bleeding; you should put a bandage on it.
(你的手指在流血；你應該貼上繃帶。)
The cut was deep and bled heavily for several minutes.
(傷口很深，流了好幾分鐘的大量血。)"
bloody,"bloody(adj.)流血的、血腥的
blood(n.)血液
bleed(v.)流血
a bloody nose 流血的鼻子
a bloody battle 一場血戰
He came home with a bloody nose after the fight.
(打完架後，他帶著流血的鼻子回家。)
The movie was too bloody for young children to watch.
(這部電影太過血腥，不適合小孩觀看。)"
blouse,"blouse(n.)女裝短上衣、罩衫
shirt(n.)襯衫
clothes(n.)衣服
a silk blouse 絲綢罩衫
wear a white blouse 穿著白色上衣
She bought a beautiful silk blouse for the party.
(她為聚會買了一件漂亮的絲綢罩衫。)
The school uniform consists of a blue skirt and a white blouse.
(校服由藍色裙子和白色上衣組成。)"
bomb,"bomb(n.)炸彈 (v.)轟炸
explode(v.)爆炸
bomber(n.)轟炸機
plant a bomb 放置炸彈
a bomb threat 炸彈威脅
The building was destroyed by a powerful bomb.
(這棟建築被一顆威力強大的炸彈摧毀了。)
The city was bombed heavily during the war.
(戰爭期間這座城市遭到了猛烈轟炸。)"
bookcase,"bookcase(n.)書架、書櫃
bookshelf(n.)書架
shelf(n.)架子
a wooden bookcase 木製書櫃
fill the bookcase 填滿書架
He has a large bookcase filled with classic novels.
(他有一個裝滿經典小說的大書架。)
We need to buy a new bookcase for the study.
(我們需要為書房買一個新書櫃。)"
boot,"boot(n.)靴子 (v.)開機
shoe(n.)鞋子
kick(v.)踢
a pair of boots 一雙靴子
leather boots 皮靴
He wore thick leather boots to go hiking in the mountains.
(他穿著厚皮靴去山裡遠足。)
Wait a moment while the computer boots up.
(電腦開機時請稍候。)"
bore,"bore(v.)使厭煩 (n.)令人厭煩的人或事
boring(adj.)令人厭煩的
bored(adj.)感到厭煩的
bore someone to death 讓某人煩得要命
a total bore 一個極其乏味的人
The long speech bored the audience to death.
(那場冗長的演講讓聽眾煩得要命。)
I'm sorry to be a bore, but could you explain that again?
(抱歉我這麼煩人，但你能再解釋一次嗎？)"
bowling,"bowling(n.)保齡球
bowl(v.)玩保齡球
bowling alley 保齡球館
go bowling 去打保齡球
play bowling 打保齡球
We are going bowling with some friends tonight.
(我們今晚要和一些朋友去打保齡球。)
Bowling is a popular indoor activity during the rainy season.
(保齡球是雨季熱門的室內活動。)"
brake,"brake(n.)煞車 (v.)煞車
stop(v.)停止
step on the brakes 踩煞車
brake suddenly 突然煞車
He had to brake hard to avoid hitting the dog.
(他不得不猛踩煞車以避免撞到那隻狗。)
Make sure your brakes are working properly before cycling.
(騎車前請確保您的煞車運作正常。)"
brass,"brass(n.)黃銅、銅管樂器
copper(n.)銅
metal(n.)金屬
brass instruments 銅管樂器
a brass handle 黃銅把手
The door had a polished brass handle.
(門上有一個拋光的黃銅把手。)
He plays the trumpet in the school's brass band.
(他在學校的銅管樂隊中吹小喇叭。)"
bravery,"bravery(n.)勇敢、勇氣
brave(adj.)勇敢的
courage(n.)勇氣
show bravery 展現勇氣
an act of bravery 英勇的行為
The soldier was awarded a medal for his bravery.
(這名士兵因其英勇行為而被授予勳章。)
It took a lot of bravery to speak out against the injustice.
(公開反對不公義需要很大的勇氣。)"
breast,"breast(n.)乳房、胸部
chest(n.)胸膛
heart(n.)心臟
breast cancer 乳癌
breast milk 母乳
Early detection is key to surviving breast cancer.
(早期發現是乳癌存活的關鍵。)
The mother held the baby close to her breast.
(母親將嬰兒緊緊抱在胸前。)"
breath,"breath(n.)呼吸、氣息
breathe(v.)呼吸
short of breath 呼吸急促
hold one's breath 憋氣
Take a deep breath and try to relax.
(深呼吸，試著放鬆。)
He was out of breath after running up the stairs.
(爬完樓梯後他氣喘吁吁。)"
breathe,"breathe(v.)呼吸
breath(n.)呼吸
breathless(adj.)喘不過氣的
breathe deeply 深呼吸
breathe in/out 吸氣/呼氣
It's important to breathe fresh air every day.
(每天呼吸新鮮空氣很重要。)
He could hardly breathe because of the heavy smoke.
(因為濃煙，他幾乎無法呼吸。)"
breeze,"breeze(n.)微風 (v.)輕快地走
wind(n.)風
gentle(adj.)溫和的
a cool breeze 涼爽的微風
a light breeze 微風
A gentle breeze blew across the lake.
(湖面上吹過一陣微風。)
The cool evening breeze felt refreshing after a hot day.
(炎熱的一天過後，夜晚涼爽的微風讓人感到神清氣爽。)"
brick,"brick(n.)磚塊
wall(n.)牆
stone(n.)石頭
a brick wall 磚牆
build with bricks 用磚塊建造
The old house was built of red bricks.
(這棟老房子是用紅磚蓋成的。)
He accidentally dropped a heavy brick on his foot.
(他不小心把一塊沉重的磚頭掉在腳上。)"
bride,"bride(n.)新娘
bridegroom/groom(n.)新郎
wedding(n.)婚禮
a beautiful bride 漂亮的新娘
bride and groom 新娘和新郎
The bride looked stunning in her white wedding dress.
(新娘穿著白色婚紗看起來非常迷人。)
The bride's father walked her down the aisle.
(新娘的父親陪她走上紅毯。)"
broadcast,"broadcast(n./v.)廣播、播送
broadcaster(n.)廣播員
program(n.)節目
live broadcast 現場直播
radio broadcast 廣播節目
The news is broadcast every hour on the radio.
(電台每小時播報一次新聞。)
Millions of people watched the live broadcast of the event.
(數百萬人觀看了該活動的現場直播。)"
brunch,"brunch(n.)早午餐
breakfast(n.)早餐
lunch(n.)午餐
have brunch 吃早午餐
a brunch menu 早午餐菜單
We usually have a late brunch on Sunday mornings.
(我們通常在週日上午吃晚一點的早午餐。)
This café is famous for its delicious Sunday brunch.
(這家咖啡館以其美味的週日早午餐而聞名。)"
bubble,"bubble(n.)氣泡、水泡 (v.)冒泡
foam(n.)泡沫
soap(n.)肥皂
soap bubbles 肥皂泡
bubble gum 泡泡糖
The children enjoyed blowing soap bubbles in the park.
(孩子們喜歡在公園裡吹肥皂泡。)
The water was bubbling in the pot on the stove.
(鍋裡的水在爐子上沸騰冒泡。)"
bucket,"bucket(n.)水桶、一桶的量
pail(n.)桶
barrel(n.)大桶
a bucket of water 一桶水
kick the bucket 過世 (俚語)
He carried a bucket of water to wash the car.
(他提了一桶水去洗車。)
It was raining buckets this afternoon.
(今天下午雨下得非常大。)"
bud,"bud(n.)葉芽、花蕾 (v.)發芽
flower(n.)花
bloom(v.)開花
in bud 正在發芽
taste buds 味蕾
The rose bushes are starting to come into bud.
(玫瑰叢開始長出花苞了。)
Some trees have tiny buds that appear in early spring.
(有些樹在早春會出現微小的芽。)"
buffalo,"buffalo(n.)水牛、野牛
cattle(n.)牛隻
ox(n.)公牛
water buffalo 水牛
a herd of buffalo 一群水牛
Water buffalo are commonly used for farming in Asia.
(水牛在亞洲常用於耕作。)
We saw a herd of wild buffalo roaming the plains.
(我們看到一群野牛在平原上游蕩。)"
buffet,"buffet(n.)自助餐
restaurant(n.)餐廳
meal(n.)餐點
a buffet dinner 自助晚餐
all-you-can-eat buffet 吃到飽自助餐
The hotel offers a wide variety of food at its breakfast buffet.
(飯店的自助早餐提供多種食物。)
We decided to go to an all-you-can-eat buffet for his birthday.
(我們決定去吃吃到飽自助餐來慶祝他的生日。)"
bulb,"bulb(n.)電燈泡、球莖
light(n.)燈
plant(n.)植物
a light bulb 電燈泡
plant flower bulbs 種植球莖
The light bulb in the kitchen has burned out.
(廚房的燈泡燒壞了。)
Tulips grow from bulbs planted in the autumn.
(鬱金香是由秋天種下的球莖長成的。)"
bull,"bull(n.)公牛
cow(n.)母牛
cattle(n.)牛隻
a bull market 牛市 (股市大漲)
bullfighting(n.)鬥牛
The angry bull began to charge at the crowd.
(憤怒的公牛開始衝向人群。)
Investors are happy because it is currently a bull market.
(投資者很高興，因為目前是牛市。)"
bullet,"bullet(n.)子彈
gun(n.)槍
shoot(v.)射擊
a bullet hole 子彈孔
bulletproof(adj.)防彈的
The police found several bullets at the crime scene.
(警察在犯罪現場發現了幾顆子彈。)
He survived the shooting because he was wearing a bulletproof vest.
(他因為穿著防彈背心而在槍擊中倖存。)"
bump,"bump(v.)碰撞 (n.)隆起、撞擊聲
bumpy(adj.)顛簸的
crash(v.)碰撞
bump into someone 巧遇某人
a bump on the head 頭上的腫塊
I accidentally bumped into an old friend at the mall.
(我不小心在商場巧遇了一位老朋友。)
Be careful not to bump your head on the low ceiling.
(小心不要撞到低矮的天花板。)"
bunch,"bunch(n.)一束、一串、一群
bundle(n.)綑
group(n.)群
a bunch of flowers 一束花
a bunch of grapes 一串葡萄
He bought a large bunch of roses for his girlfriend.
(他買了一大束玫瑰花送給女朋友。)
There are a bunch of kids playing in the park.
(有一群小孩在公園裡玩耍。)"
bundle,"bundle(n.)綑、卷、包裹 (v.)捆
bunch(n.)束
package(n.)包裹
a bundle of sticks 一綑木棍
a bundle of joy 新生兒 (俚語)
He carried a heavy bundle of newspapers under his arm.
(他腋下夾著一重重的一綑報紙。)
We bundled the old magazines and took them to the recycling center.
(我們把舊雜誌綑好，送到回收中心。)"
bury,"bury(v.)埋葬、掩埋
burial(n.)葬禮、掩埋
dig(v.)挖
bury a treasure 埋藏寶藏
be buried alive 被活埋
Their dog was buried in the backyard after it died.
(他們的狗死後被埋在後院。)
He spent all his time buried in his books.
(他把所有的時間都埋頭於書本中。)"