background,"background(n.) 背景、經歷
(無明顯詞性變化)
family background 家庭背景
in the background 在背景中
He has a background in computer science.
(他有電腦科學的背景。)
The mountains are visible in the background.
(遠處背景中的山脈清晰可見。)"
bacon,"bacon(n.) 培根、燻豬肉
(無明顯詞性變化)
eggs and bacon 培根蛋
bring home the bacon 養家糊口
I had some crispy bacon for breakfast.
(我早餐吃了一些脆培根。)
He is working hard to bring home the bacon.
(他努力工作以養家糊口。)"
bacteria,"bacteria(n.) 細菌 (複數)
bacterium(n. 單數)
harmful bacteria 有害細菌
kill bacteria 殺菌
Some bacteria can cause serious diseases.
(有些細菌會導致嚴重的疾病。)
Wash your hands to remove bacteria.
(洗手以去除細菌。)"
badly,"badly(adv.) 拙劣地、非常、嚴重地
bad(adj.) 壞的
badly hurt 嚴重受傷
need something badly 迫切需要某物
The team played badly in the second half.
(該隊在下半場表現不佳。)
He was badly injured in the car accident.
(他在車禍中受了重傷。)"
baggage,"baggage(n.) 行李
(無明顯詞性變化)
excess baggage 超重行李
check in baggage 辦理行李託運
You should label your baggage clearly.
(你應該清楚地在行李上貼標籤。)
How many pieces of baggage do you have?
(你有幾件行李？)"
bait,"bait(n./v.) 餌、誘惑；裝餌、引誘
(無明顯詞性變化)
fish bait 魚餌
take the bait 上當、吞下誘餌
He used a worm as bait to catch the fish.
(他用蟲當餌來捉魚。)
The police used a trap to bait the criminal.
(警察用陷阱來誘捕罪犯。)"
bamboo,"bamboo(n.) 竹子
(無明顯詞性變化)
bamboo forest 竹林
bamboo shoot 竹筍
Pandas mainly eat bamboo.
(貓熊主要吃竹子。)
This floor is made of bamboo.
(這個地板是竹子做的。)"
bang,"bang(n./v.) 砰然一響、重擊；發出砰然聲、砰地敲
(無明顯詞性變化)
a loud bang 巨大的砰然聲
bang on the door 砰砰敲門
The door shut with a loud bang.
(門砰的一聲關上了。)
Stop banging on the table!
(不要再敲桌子了！)"
banker,"banker(n.) 銀行家
bank(n.) 銀行
investment banker 投資銀行家
successful banker 成功的銀行家
My uncle is a successful investment banker.
(我的叔叔是一位成功的投資銀行家。)
The banker approved his loan application.
(銀行家批准了他的貸款申請。)"
bare,"bare(adj./v.) 赤裸的、稀少的；暴露、揭開
barely(adv.) 幾乎不
bare feet 赤腳
with one's bare hands 徒手
Don't walk on the cold floor with bare feet.
(不要赤腳走在冷冰冰的地板上。)
He managed to kill the wolf with his bare hands.
(他設法徒手殺死了那隻狼。)"
barely,"barely(adv.) 幾乎不、僅僅
bare(adj.) 赤裸的
barely enough 僅夠
barely escape 險些逃脫
I could barely hear what she was saying.
(我幾乎聽不到她在說什麼。)
They had barely enough food to survive.
(他們的食物僅夠生存。)"
barn,"barn(n.) 穀倉、馬廄
(無明顯詞性變化)
red barn 紅穀倉
store hay in a barn 在穀倉存放乾草
The farmer kept his cows in the barn.
(農民把他的牛關在穀倉裡。)
We found a stray cat in the barn.
(我們在穀倉裡發現了一隻流浪貓。)"
barrel,"barrel(n.) 大桶、槍管
(無明顯詞性變化)
a barrel of oil 一桶原油
beer barrel 啤酒桶
The wine is aged in oak barrels.
(葡萄酒在橡木桶中陳釀。)
They exported thousands of barrels of oil daily.
(他們每天出口數千桶原油。)"
basement,"basement(n.) 地下室
(無明顯詞性變化)
damp basement 潮濕的地下室
store things in the basement 在地下室存放東西
Our laundry room is in the basement.
(我們的洗衣房在地下室。)
The building has two floors of parking in the basement.
(這棟大樓地下室有兩層停車場。)"
bay,"bay(n.) 海灣
(無明顯詞性變化)
San Francisco Bay 舊金山灣
keep something at bay 使...無法近身
The hotel overlooks a beautiful bay.
(這家飯店俯瞰著一個美麗的海灣。)
Healthy eating helps keep diseases at bay.
(健康的飲食有助於預防疾病。)"
bead,"bead(n.) 珠子、水滴
(無明顯詞性變化)
glass beads 玻璃珠
beads of sweat 汗珠
She wore a necklace made of glass beads.
(她戴著一條玻璃珠製成的項鍊。)
Beads of sweat rolled down his forehead.
(汗珠從他的額頭滾落。)"
beam,"beam(n./v.) 光束、橫樑；發光、微笑
(無明顯詞性變化)
a beam of light 一道光束
laser beam 雷射光束
A beam of light shone through the window.
(一道光束透過窗戶射進來。)
She beamed with happiness at the news.
(聽到這個消息，她高興地笑了。)"
beast,"beast(n.) 野獸
beastly(adj.) 野獸般的、討厭的
wild beast 野獸
Beauty and the Beast 美女與野獸
In old stories, heroes often fight fierce beasts.
(在古老的故事中，英雄經常與兇猛的野獸搏鬥。)
A lion is often called the king of beasts.
(獅子常被稱為萬獸之王。)"
beetle,"beetle(n.) 甲蟲
(無明顯詞性變化)
stag beetle 鍬形蟲
dung beetle 糞金龜
The boy found a shiny beetle in the garden.
(那個男孩在花園裡發現了一隻發亮的甲蟲。)
There are many different species of beetles.
(甲蟲有很多不同的種類。)"
beneath,"beneath(prep.) 在...之下
(無明顯詞性變化)
beneath the surface 在表面之下
sit beneath a tree 坐在樹下
We sat on the grass beneath a large oak tree.
(我們坐在大橡木樹下的草地上。)
He hid the key beneath a rock.
(他把鑰匙藏在石頭下面。)"
benefit,"benefit(n./v.) 利益、優點；有益於、獲益
beneficial(adj.) 有益的
mutual benefit 互利
for the benefit of... 為了...的利益
Regular exercise has many health benefits.
(規律運動對健康有很多益處。)
The new hospital will benefit the entire community.
(新醫院將使整個社區受益。)"
berry,"berry(n.) 莓果、漿果
(無明顯詞性變化)
wild berries 野莓
strawberry 草莓
We spent the afternoon picking wild berries.
(我們花了一個下午採摘野莓。)
Birds like to eat the red berries on this bush.
(鳥兒喜歡吃這灌木上的紅莓果。)"
besides,"besides(adv./prep.) 此外、而且；除...之外
beside(prep.) 在...旁邊
besides this 除此之外
no one besides me 除我之外沒有人
I'm too tired to go out; besides, it's raining.
(我太累了不想出去；而且，還在下雨。)
There will be six people there besides us.
(除了我們，那裡還會有六個人。)"
bet,"bet(v./n.) 打賭、敢肯定；賭注
(無明顯詞性變化)
place a bet 下賭注
I bet... 我敢肯定...
I bet you can't finish that whole pizza.
(我打賭你吃不完那整個披薩。)
He lost a lot of money on a bet.
(他在一次打賭中損失了很多錢。)"
bind,"bind(v.) 綑綁、束縛、裝訂
binding(n.) 裝訂、綑綁
bind together 綑綁在一起
be bound to... 必定會...
They used rope to bind the logs together.
(他們用繩子將木頭綑綁在一起。)
She is bound to pass the exam because she studied hard.
(她一定會通過考試，因為她很努力讀書。)"
bitter,"bitter(adj.) 苦的、痛苦的、嚴寒的
bitterness(n.) 苦、悲痛
bitter taste 苦味
a bitter disappointment 沉重的失望
The medicine had a very bitter taste.
(這藥的味道非常苦。)
It was a bitter cold winter morning.
(那是一個嚴寒的冬日清晨。)"
bleed,"bleed(v.) 流血
blood(n.) 血液
bleed to death 流血致死
nose bleed 鼻血
Your finger is bleeding! What happened?
(你的手指在流血！發生了什麼事？)
The doctor tried to stop the patient from bleeding.
(醫生試圖讓病人停止流血。)"
bless,"bless(v.) 保佑、祝福
blessing(n.) 祝福、幸事
God bless you. 上帝保佑你。
be blessed with... 幸運地擁有...
May God bless you with health and happiness.
(願上帝保佑你健康快樂。)
He was blessed with a beautiful singing voice.
(他天生擁有一副美妙的歌喉。)"
bloody,"bloody(adj.) 流血的、血腥的
blood(n.) 血液；bleed(v.) 流血
bloody battle 血戰
bloody nose 流鼻血的鼻子
The soldiers fought a long and bloody battle.
(士兵們打了一場漫長而血腥的戰鬥。)
He wiped his bloody hands on a cloth.
(他在布上擦了擦沾滿血的手。)"
blouse,"blouse(n.) 女襯衫
(無明顯詞性變化)
a silk blouse 絲綢女襯衫
white blouse 白色女襯衫
She wore a white blouse and a black skirt.
(她穿著白色女襯衫和黑色裙子。)
This silk blouse needs to be dry-cleaned.
(這件絲綢女襯衫需要乾洗。)"
bold,"bold(adj.) 大膽的、英勇的、醒目的
boldness(n.) 大膽
bold decision 大膽的決定
bold colors 鮮豔醒目的顏色
Making that speech was a very bold move.
(發表那場演講是一個非常大膽的舉動。)
The title is printed in bold letters.
(標題是用粗體字母列印的。)"
bomb,"bomb(n./v.) 炸彈；轟炸、慘敗
bomber(n.) 轟炸機
set off a bomb 引爆炸彈
atomic bomb 原子彈
The bomb exploded in the middle of the night.
(炸彈在半夜爆炸了。)
Enemy planes started to bomb the city.
(敵機開始轟炸這座城市。)"
bookcase,"bookcase(n.) 書架、書櫃
book(n.) 書
wooden bookcase 木製書櫃
built-in bookcase 嵌入式書架
He bought a new wooden bookcase for his study.
(他為書房買了一個新的木製書櫃。)
The bookcase was filled with old history books.
(書架上裝滿了古老的歷史書。)"
boot,"boot(n./v.) 靴子、(汽車)行李箱；啟動(電腦)
(無明顯詞性變化)
a pair of boots 一雙靴子
hiking boots 登山靴
She put on her rain boots and went outside.
(她穿上雨靴出去了。)
It takes a few minutes for the computer to boot up.
(電腦啟動需要幾分鐘時間。)"
bore,"bore(v./n.) 使厭煩；討厭的人/事
bored(adj.) 感到無聊的；boring(adj.) 令人無聊的
bore someone to death 讓某人煩得要命
be a bore 是個令人討厭的人
His long stories always bore me.
(他長篇大論的故事總是讓我厭煩。)
I hope I'm not being a bore by talking so much.
(我希望我說這麼多不會讓人覺得煩。)"
bowling,"bowling(n.) 保齡球運動
bowl(v.) 玩保齡球
go bowling 去打保齡球
bowling alley 保齡球館
Let's go bowling this Saturday night!
(我們這週六晚上去打保齡球吧！)
He is the best player in our bowling club.
(他是我們保齡球俱樂部中最好的球員。)"
brake,"brake(n./v.) 煞車
(無明顯詞性變化)
put on the brakes 踩煞車
emergency brake 緊急煞車
He slammed on the brakes to avoid the dog.
(他猛踩煞車以避開那隻狗。)
You should check your brakes before a long trip.
(長途旅行前你應該檢查煞車。)"
brass,"brass(n./adj.) 黃銅；黃銅製的
(無明顯詞性變化)
brass instrument 銅管樂器
brass band 銅管樂隊
The door handle is made of solid brass.
(門把手是實心黃銅製成的。)
He plays the trumpet in the school brass band.
(他在學校銅管樂隊吹小號。)"
bravery,"bravery(n.) 勇敢、勇氣
brave(adj.) 勇敢的
show great bravery 表現出極大的勇氣
act of bravery 勇敢的行為
The soldier was awarded a medal for his bravery.
(那名士兵因其英勇表現而被授予勳章。)
It took a lot of bravery to speak the truth.
(說出真相需要很大的勇氣。)"
breast,"breast(n.) 乳房、胸膛
(無明顯詞性變化)
breast cancer 乳癌
breast milk 母乳
The mother held the baby to her breast.
(母親將嬰兒抱在胸前。)
Early detection is key in treating breast cancer.
(早期發現是治療乳癌的關鍵。)"
breath,"breath(n.) 呼吸、氣息
breathe(v.) 呼吸
take a deep breath 深呼吸
out of breath 上氣不接下氣
Take a deep breath and try to relax.
(深呼吸，試著放鬆。)
He was out of breath after running up the stairs.
(跑上樓梯後，他喘不過氣來。)"
breathe,"breathe(v.) 呼吸
breath(n.) 呼吸
breathe in/out 吸氣/呼氣
hard to breathe 呼吸困難
It feels good to breathe the fresh mountain air.
(呼吸山上的新鮮空氣感覺很好。)
He found it hard to breathe in the smoky room.
(他發現他在煙霧繚繞的房間裡呼吸困難。)"
breeze,"breeze(n./v.) 微風；輕快地走
breezy(adj.) 通風的、有微風的
sea breeze 海風
a light breeze 微弱的風
A cool breeze blew in from the ocean.
(一陣涼爽的海風從海洋吹來。)
The curtains fluttered in the gentle breeze.
(窗簾在輕柔的微風中飄動。)"
brick,"brick(n.) 磚塊
(無明顯詞性變化)
brick wall 磚牆
build with bricks 用磚建造
The house is built of red bricks.
(這棟房子是用紅磚蓋的。)
He hit his head against a brick wall.
(他的頭撞到了一堵磚牆上。)"
bride,"bride(n.) 新娘
bridal(adj.) 新娘的；bridegroom(n.) 新郎
beautiful bride 美麗的新娘
bride and groom 新娘與新郎
The bride looked stunning in her white dress.
(新娘穿著白色禮服看起來美極了。)
All eyes were on the bride as she walked down the aisle.
(當新娘走過紅地毯時，所有人的目光都集中在她身上。)"
broadcast,"broadcast(n./v.) 廣播、播送
broadcaster(n.) 廣播員
live broadcast 現場直播
radio broadcast 廣播節目
The news is broadcast every hour on the radio.
(廣播每小時播報一次新聞。)
Millions of people watched the live broadcast of the game.
(數百萬人觀看了這場比賽的現場直播。)"
brunch,"brunch(n.) 早午餐
(無明顯詞性變化)
have brunch 吃早午餐
brunch menu 早午餐菜單
We usually have brunch together on Sundays.
(我們通常在週日一起吃早午餐。)
This restaurant is famous for its delicious brunch.
(這家餐廳以美味的早午餐聞名。)"
bubble,"bubble(n./v.) 氣泡、泡沫；沸騰、冒泡
bubbly(adj.) 多泡的、活潑的
soap bubbles 肥皂泡
bubble tea 珍珠奶茶
The kids love blowing soap bubbles in the park.
(孩子們喜歡在公園裡吹肥皂泡。)
The water began to bubble as it boiled.
(水沸騰時開始冒泡。)"
bucket,"bucket(n.) 提桶、水桶
(無明顯詞性變化)
a bucket of water 一桶水
kick the bucket 翹掉 (死亡)
He filled the bucket with soapy water to wash the car.
(他往桶裡裝滿肥皂水來洗車。)
It's raining buckets outside right now.
(現在外面正下著傾盆大雨。)"
bud,"bud(n./v.) 葉芽、花蕾；發芽
(無明顯詞性變化)
flower bud 花蕾
taste buds 味蕾
The rose buds are just beginning to open.
(玫瑰花蕾才剛開始綻放。)
Spring is here and the trees are in bud.
(春天到了，樹木正在發芽。)"
budget,"budget(n./v.) 預算；編列預算
(無明顯詞性變化)
annual budget 年度預算
on a tight budget 預算吃緊
We need to plan a budget for our summer vacation.
(我們需要為暑假計劃一筆預算。)
The government is trying to cut the national budget.
(政府正試圖削減國家預算。)"
buffalo,"buffalo(n.) 水牛、野牛
(無明顯詞性變化)
water buffalo 水牛
American buffalo 美洲野牛
Water buffalo are often used for farming in Asia.
(水牛在亞洲常用於耕種。)
We saw a large herd of buffalo in the national park.
(我們在國家公園看到一大群野牛。)"
buffet,"buffet(n.) 自助餐
(無明顯詞性變化)
buffet dinner 自助晚餐
all-you-can-eat buffet 自助餐吃到飽
The hotel serves a buffet breakfast every morning.
(這家飯店每天早晨供應自助早餐。)
I ate too much at the seafood buffet.
(我在海鮮自助餐吃得太多了。)"
bulb,"bulb(n.) 電燈泡、球莖
(無明顯詞性變化)
light bulb 燈泡
flower bulb 花卉球莖
The light bulb in the kitchen has burnt out.
(廚房的燈泡燒壞了。)
Plant the tulip bulbs in the fall for spring flowers.
(秋天種下鬱金香球莖，春天就會開花。)"
bull,"bull(n.) 公牛
(無明顯詞性變化)
bull market 牛市 (股市看好)
bullfight 鬥牛
The angry bull charged at the matador.
(憤怒的公牛衝向鬥牛士。)
A bull is generally much stronger than a cow.
(公牛通常比母牛強壯得多。)"
bullet,"bullet(n.) 子彈
(無明顯詞性變化)
bullet train 子彈列車 (高鐵)
stray bullet 流彈
The soldier was hit by a stray bullet.
(那名士兵被一顆流彈擊中。)
The police found several bullets at the crime scene.
(警察在犯罪現場發現了幾顆子彈。)"
bump,"bump(n./v.) 碰傷、隆起；碰撞、顛簸
bumpy(adj.) 顛簸的
bump into someone 巧遇某人
speed bump 減速丘
I accidentally bumped into an old friend at the mall.
(我無意中在購物中心巧遇了一位老朋友。)
The car went over a bump in the road.
(汽車駛過路面的一個隆起處。)"
bunch,"bunch(n.) 一束、一串
(無明顯詞性變化)
a bunch of flowers 一束花
a bunch of grapes 一串葡萄
He brought a large bunch of red roses for his wife.
(他為妻子帶來了一大束紅玫瑰。)
I have a whole bunch of things to do today.
(我今天有一大堆事情要做。)"
bundle,"bundle(n.) 捆、捲、大筆錢
(無明顯詞性變化)
a bundle of sticks 一捆木棍
cost a bundle 花大筆錢
She carried a heavy bundle of newspapers.
(她搬著一捆沉重的新聞紙。)
That new sports car must have cost a bundle.
(那輛新跑車一定花了不少錢。)"
bury,"bury(v.) 埋葬、掩埋
burial(n.) 葬禮、埋葬
bury a treasure 埋藏寶藏
be buried in... 埋首於...
The dog likes to bury bones in the garden.
(這隻狗喜歡把骨頭埋在花園裡。)
He was buried in his work and didn't hear me enter.
(他正埋頭工作，沒聽到我進來。)"
bush,"bush(n.) 灌木
bushy(adj.) 濃密的
rose bush 玫瑰灌木
beat around the bush 拐彎抹角
He hid behind a thick bush to surprise his friends.
(他躲在茂密的灌木叢後面想給朋友們一個驚喜。)
Stop beating around the bush and tell me the truth.
(別再拐彎抹角了，告訴我實情吧。)"
buzz,"buzz(n./v.) 嗡嗡聲；發出嗡嗡聲、忙亂
(無明顯詞性變化)
the buzz of bees 蜜蜂的嗡嗡聲
give someone a buzz 打電話給某人
I can hear the buzz of mosquitoes in my room.
(我能聽到房間裡蚊子發出的嗡嗡聲。)
Give me a buzz when you arrive at the station.
(你到達車站時給我打個電話。)"