cabin,"cabin(n.)小木屋、機艙、船艙
log cabin 原木小木屋
cabin crew 機組人員
We stayed in a cozy log cabin in the mountains during our vacation.
(假期期間我們住在山中一間舒適的原木小木屋裡。)
The cabin crew is responsible for the safety and comfort of the passengers.
(機組人員負責乘客的安全與舒適。)"
cable,"cable(n./v.)電纜、電報、有線電視
cable TV 有線電視
undersea cable 海底電纜
Most households in the city have access to cable TV.
(這座城市的大多數家庭都能收看有線電視。)
They used a thick steel cable to tow the broken-down car.
(他們使用一條粗鋼纜來拖動故障的汽車。)"
cafeteria,"cafeteria(n.)自助餐廳、食堂
school cafeteria 學校餐廳
staff cafeteria 員工食堂
I usually have my lunch with my coworkers in the company cafeteria.
(我通常和同事在公司的員工餐廳吃午餐。)
The school cafeteria offers a variety of healthy meal options.
(學校餐廳提供多種健康的餐飲選擇。)"
campus,"campus(n.)校園
on campus 在校園內
off campus 在校外
It is common for freshmen to live in dormitories on campus.
(大一新生住在校園內的宿舍是很常見的。)
The university campus is famous for its beautiful cherry blossoms.
(這所大學的校園以其美麗的櫻花而聞名。)"
canyon,"canyon(n.)峽谷
the Grand Canyon 大峽谷
deep canyon 深邃的峽谷
The river has carved a deep canyon through the mountains over millions of years.
(數百萬年來，這條河流在山中刻畫出了一道深邃的峽谷。)
We hiked down to the bottom of the canyon to see the river.
(我們徒步走到峽谷底部去看那條河。)"
capable,"capable(adj.)有能力的、有才幹的
capability(n.)能力
capably(adv.)能幹地
be capable of + Ving 有能力做某事
a capable leader 一位能幹的領導者
She is a very capable nurse who can handle any emergency.
(她是一位非常能幹的護士，能處理任何緊急情況。)
This software is capable of processing large amounts of data quickly.
(這款軟體有能力快速處理大量數據。)"
captain,"captain(n.)隊長、機長、船長
team captain 隊長
ship captain 船長
The captain of the football team led his players to victory.
(足球隊隊長帶領他的隊員贏得了勝利。)
The pilot and the captain are responsible for the safety of the flight.
(機長和副機長負責飛行安全。)"
capture,"capture(v./n.)捕獲、獲得、拍攝、吸引
capture one's attention 吸引某人的注意
capture the moment 捕捉瞬間
The police managed to capture the thief after a long chase.
(經過長時間的追逐，警方終於成功抓獲了小偷。)
The photographer tried to capture the beauty of the sunset.
(攝影師試圖捕捉日落的美景。)"
career,"career(n.)職業、生涯
career path 職業生涯路徑
professional career 職業生涯
She decided to pursue a career in medicine after graduating from high school.
(高中畢業後，她決定從事醫學事業。)
He has had a long and successful career as a journalist.
(身為一名記者，他擁有漫長而成功的職業生涯。)"
carpenter,"carpenter(n.)木匠
master carpenter 木工大師
carpentry(n.)木工、木器業
We hired a carpenter to build some new bookshelves for the library.
(我們雇了一位木匠為圖書館做一些新的書架。)
The carpenter used his tools to repair the broken wooden chair.
(木匠用他的工具修理損壞的木椅。)"
carpet,"carpet(n./v.)地毯、鋪蓋
red carpet 紅地毯
wall-to-wall carpet 滿鋪地毯
The hotel lobby is covered with a thick, luxurious red carpet.
(飯店大廳鋪著厚實奢華的紅地毯。)
In autumn, the forest floor is carpeted with fallen leaves.
(秋天時，森林的地板鋪滿了落葉。)"
carriage,"carriage(n.)馬車、車廂、儀態
horse-drawn carriage 馬車
railway carriage 火車車廂
The princess arrived at the ball in a beautiful golden carriage.
(公主乘著美麗的金馬車抵達舞會。)
The train was crowded, so we couldn't find a seat in any carriage.
(火車很擁擠，所以我們在任何車廂都找不到座位。)"
cart,"cart(n./v.)手推車、用推車裝運
shopping cart 購物車
golf cart 高爾夫球車
Please put all your items in the shopping cart before going to the checkout.
(去結帳前，請將所有物品放入購物車中。)
The farmer used a horse to pull the cart full of vegetables.
(農夫用馬拉著裝滿蔬菜的手推車。)"
cast,"cast(v./n.)投擲、鑄造、演員陣容
cast a vote 投票
cast a shadow 投下陰影
The sun was setting, causing the trees to cast long shadows on the ground.
(太陽正在下山，使得樹木在地面上投下長長的陰影。)
The entire cast of the play performed brilliantly on opening night.
(這齣戲的全體演員在首演之夜表現得非常出色。)"
casual,"casual(adj.)非正式的、隨便的、漫不經心的
casually(adv.)隨便地
casual clothes 便服
a casual remark 隨口說的一句話
You can wear casual clothes like jeans and a T-shirt to the party.
(你可以穿著牛仔褲和T恤等便服參加派對。)
Their relationship was just a casual friendship, nothing serious.
(他們的關係只是普通的朋友交情，並不嚴肅。)"
cattle,"cattle(n.)牛、家畜
raise cattle 養牛
herd of cattle 牛群
The farmer raises cattle for beef and milk on his large ranch.
(農夫在他廣大的牧場上養牛以獲取牛肉和牛奶。)
A large herd of cattle was grazing peacefully in the green field.
(一大群牛在綠色的田野裡平靜地吃草。)"
cave,"cave(n./v.)洞穴、塌陷
explore a cave 探洞
cave in 塌陷
The hikers found shelter from the rain inside a deep cave.
(登山者在一個深洞內找到了避雨的地方。)
The roof of the old tunnel is at risk of caving in.
(舊隧道的頂部有塌陷的危險。)"
champion,"champion(n.)冠軍
championship(n.)錦標賽、冠軍頭銜
world champion 世界冠軍
defending champion 衛冕冠軍
He became the world chess champion after winning the final match.
(贏得決賽後，他成了世界西洋棋冠軍。)
The athlete trained hard to defend her title as the champion.
(這位運動員努力訓練以捍衛她身為冠軍的頭銜。)"
charm,"charm(n./v.)魅力、符咒、迷住
charming(adj.)迷人的
lucky charm 幸運符
work like a charm 非常奏效
The old village has a lot of traditional charm that attracts tourists.
(這座古老的村莊擁有許多吸引遊客的傳統魅力。)
He used his humor and intelligence to charm everyone at the dinner.
(他在晚宴上用他的幽默和智慧迷住了每個人。)"
chat,"chat(n./v.)聊天、閒談
chatty(adj.)愛說話的
have a chat 聊天
online chat 線上聊天
I stopped at the supermarket for a quick chat with my neighbor.
(我停在超市和鄰居簡單聊了一下天。)
We spent the whole afternoon chatting about our travel experiences.
(我們整個下午都在聊我們的旅遊經驗。)"
cheek,"cheek(n.)臉頰
rosy cheeks 紅潤的臉頰
kiss someone on the cheek 親吻某人的臉頰
The little girl had rosy cheeks after playing outside in the cold.
(小女孩在外面寒冷的天氣玩耍後，臉頰紅通通的。)
He gave his mother a gentle kiss on the cheek before leaving.
(離開前，他在母親的臉頰上輕輕親了一下。)"
cheerful,"cheerful(adj.)愉快的、樂觀的
cheer(v./n.)歡呼、激勵
cheerfully(adv.)愉快地
a cheerful smile 愉快的微笑
keep cheerful 保持心情愉快
Despite the difficulties, she always maintains a cheerful attitude.
(儘管困難重重，她總是保持樂觀的態度。)
The bright colors of the room make it look much more cheerful.
(房間明亮的色彩讓它看起來愉快得多。)"
cherry,"cherry(n./adj.)櫻桃、櫻桃色的
cherry blossom 櫻花
cherry tree 櫻桃樹
She decorated the top of the chocolate cake with a red cherry.
(她在巧克力蛋糕的頂部裝飾了一顆紅櫻桃。)
Japan is famous for its beautiful cherry blossoms in the spring.
(日本以其春天美麗的櫻花而聞名。)"
chest,"chest(n.)胸腔、大箱子
chest pain 胸痛
treasure chest 寶箱
He felt a sudden sharp pain in his chest and went to see a doctor.
(他感到胸部突然劇痛，於是去看醫生。)
The pirates buried a wooden chest full of gold on the island.
(海盜在島上埋了一個裝滿黃金的木箱。)"
chill,"chill(n./v./adj.)寒冷、畏寒、冷卻、放鬆
chilly(adj.)寒冷的
catch a chill 感冒、受涼
chill out 冷靜、放鬆
There is a slight chill in the air this evening, so bring a jacket.
(今晚空氣中有一絲寒意，所以帶件夾克吧。)
We put the white wine in the refrigerator to chill before dinner.
(我們在晚餐前把白酒放進冰箱冷卻。)"
chilly,"chilly(adj.)寒冷的、冷淡的
a chilly morning 寒冷的早晨
a chilly reception 冷淡的接待
It is a bit chilly today, so you should wear a sweater.
(今天有點冷，所以你應該穿件毛衣。)
The guests received a chilly reception from the host of the party.
(賓客們受到了派對主人的冷淡接待。)"
chimney,"chimney(n.)煙囪
chimney sweep 煙囪工
smoke from a chimney 煙囪冒出的煙
Smoke was rising from the chimney of the small cottage in the woods.
(森林裡小木屋的煙囪正升起陣陣煙霧。)
They had the chimney cleaned before they started using the fireplace.
(在開始使用壁爐之前，他們請人清理了煙囪。)"
chin,"chin(n.)下巴
double chin 雙下巴
keep your chin up 保持振作
He rubbed his chin thoughtfully while looking at the map.
(他看著地圖時，若有所思地揉著下巴。)
Despite the setback, he tried to keep his chin up and move forward.
(儘管挫敗，他仍試圖保持振作並繼續前進。)"
chip,"chip(n./v.)晶片、碎片、洋芋片、鑿
computer chip 電腦晶片
potato chips 洋芋片
The global shortage of computer chips has affected car production.
(全球電腦晶片短缺已經影響了汽車生產。)
She enjoyed eating potato chips while watching her favorite movie.
(她喜歡一邊看最愛的電影一邊吃洋芋片。)"
chop,"chop(n./v.)砍、剁、豬（羊）排
pork chop 豬排
chop down a tree 砍倒一棵樹
Could you please help me chop the onions for the salad?
(你能幫我剁碎做沙拉用的洋蔥嗎？)
We had grilled pork chops and mashed potatoes for dinner.
(我們晚餐吃了烤豬排和馬鈴薯泥。)"
cigarette,"cigarette(n.)香煙
light a cigarette 點菸
quit smoking cigarettes 戒除香菸
Smoking cigarettes is harmful to your health and can cause cancer.
(抽菸有害健康，並可能導致癌症。)
He decided to stop buying cigarettes to save money and improve his health.
(他決定停止買菸以省錢並改善健康。)"
cinema,"cinema(n.)電影院、電影業
go to the cinema 去看電影
British cinema 英國電影
We usually go to the cinema on weekends to watch the latest blockbusters.
(我們通常在週末去電影院看最新的大片。)
He is a great fan of classic Italian cinema.
(他是經典義大利電影的忠實粉絲。)"
circus,"circus(n.)馬戲團
circus performance 馬戲團表演
join the circus 加入馬戲團
The children were excited to see the acrobats and clowns at the circus.
(孩子們興奮地在馬戲團看到雜技演員和小丑。)
The traveling circus performs in a different city every week.
(巡迴馬戲團每週在不同的城市演出。)"
citizen,"citizen(n.)公民、市民
citizenship(n.)公民身分
senior citizen 老年人
a law-abiding citizen 守法公民
Every citizen has the right to vote in the national election.
(每位公民都有權在國家選舉中投票。)
The city offers various programs to help senior citizens with their daily needs.
(這座城市提供各種計畫來幫助老年人的日常生活需求。)"
civil,"civil(adj.)公民的、文明的、民事的
civilian(n.)平民
civilize(v.)使文明
civil war 內戰
civil rights 公民權利
Martin Luther King Jr. was a famous leader in the civil rights movement.
(馬丁·路德·金恩是民權運動中著名的領導人。)
The two countries were destroyed by a long and bloody civil war.
(這兩個國家被一場漫長而血腥的內戰摧毀了。)"
clay,"clay(n.)黏土、陶土
clay pot 陶罐
clay sculpture 黏土雕塑
The artist used red clay to make a beautiful vase on the pottery wheel.
(藝術家在拉坯機上用紅黏土做了一個漂亮的花瓶。)
Children love playing with colorful clay to create different shapes.
(孩子們喜歡玩彩色的黏土來創造不同的形狀。)"
cleaner,"cleaner(n.)清潔劑、清潔工、清潔器
clean(v./adj.)清潔
vacuum cleaner 吸塵器
dry cleaner 乾洗店
She used a vacuum cleaner to remove the dust from the carpet.
(她用吸塵器清除了地毯上的灰塵。)
You should take that suit to the dry cleaner to be washed properly.
(你應該把那套西裝拿到乾洗店好好洗一下。)"
client,"client(n.)客戶、委託人
lawyer and client 律師與當事人
regular client 常客
The lawyer met with his client to discuss the legal strategy for the case.
(律師與他的當事人見面，討論該案件的法律策略。)
The advertising agency is working hard to attract new international clients.
(這家廣告代理商正努力吸引新的國際客戶。)"
clinic,"clinic(n.)診所
medical clinic 醫療診所
dental clinic 牙醫診所
I need to go to the dental clinic for my regular check-up tomorrow.
(我明天需要去牙醫診所進行定期檢查。)
The small village finally has a medical clinic to serve its residents.
(這個小村莊終於有了一間醫療診所來服務居民。)"
clip,"clip(n./v.)夾子、剪報、修剪
paper clip 迴紋針
video clip 影片剪輯
He used a paper clip to hold the documents together.
(他用一個迴紋針把文件夾在一起。)
The news program showed a short clip of the president's speech.
(新聞節目播放了一段總統演講的短片。)"
closet,"closet(n.)壁櫥、衣櫥
walk-in closet 步入式衣帽間
in the closet 隱藏秘密（通常指性傾向）
She organized all her shoes and dresses in her large walk-in closet.
(她在大步入式衣櫥裡整理了所有的鞋子和洋裝。)
Please put your coat in the closet near the front door.
(請將你的大衣放進門口附近的壁櫥裡。)"
clothe,"clothe(v.)給…穿衣、覆蓋
clothes(n.)衣服
clothing(n.)衣物（總稱）
It is the parents' responsibility to feed and clothe their children.
(餵養並提供衣物給孩子是父母的責任。)
In winter, the high mountains are clothed in white snow.
(冬天時，高山被白雪覆蓋。)"
clown,"clown(n./v.)小丑、扮小丑
circus clown 馬戲團小丑
clown around 胡鬧、耍弄
The clown at the party made all the children laugh with his funny tricks.
(派對上的小丑用他滑稽的把戲讓所有孩子都開懷大笑。)
Stop clowning around and focus on your homework!
(別再胡鬧了，集中精神做你的功課！)"
clue,"clue(n.)線索、提示
clueless(adj.)毫無頭緒的
have no clue 毫無頭緒
a key clue 關鍵線索
The police are looking for clues that might help them solve the mystery.
(警方正在尋找可能有助於解開謎團的線索。)
I have no clue how to use this complicated new coffee machine.
(我完全不知道該如何使用這台複雜的新咖啡機。)"
coach,"coach(n./v.)教練、客車、指導
football coach 足球教練
coach someone in something 指導某人某事
The coach gave a motivational speech to the players before the game.
(教練在比賽前對球員發表了激勵人心的演說。)
He coaches the school basketball team every afternoon after school.
(他每天放學後下午指導學校籃球隊。)"
cocktail,"cocktail(n.)雞尾酒、混合物
cocktail party 雞尾酒會
fruit cocktail 水果沙拉
The bartender mixed a colorful cocktail for the guest at the bar.
(酒保為酒吧的客人調製了一杯色彩繽紛的雞尾酒。)
We were invited to a formal cocktail party at the embassy.
(我們受邀參加大使館舉行的正式雞尾酒會。)"
coconut,"coconut(n.)椰子
coconut milk 椰奶
coconut oil 椰子油
Thai curry often uses coconut milk to create a rich and creamy flavor.
(泰式咖哩經常使用椰奶來營造濃郁滑順的口感。)
They found some fresh coconuts on the beach and drank the sweet juice.
(他們在海灘上發現了一些新鮮椰子，並喝了甜美的汁液。)"
collar,"collar(n.)衣領、項圈
white-collar 白領的
dog collar 狗項圈
He straightened his collar and checked his tie before the interview.
(面試前，他理了理衣領並檢查了領帶。)
The dog's name and owner's phone number are written on its collar.
(狗的名字和主人的電話號碼寫在它的項圈上。)"
collection,"collection(n.)收集、收藏品
collect(v.)收集
collector(n.)收藏家
stamp collection 集郵
a collection of short stories 短篇小說集
He has a large collection of rare coins from all over the world.
(他收藏了大量來自世界各地的稀有硬幣。)
The library has an impressive collection of ancient manuscripts.
(這家圖書館收藏了令人驚嘆的古代手稿。)"
colony,"colony(n.)殖民地、群體
colonial(adj.)殖民的
colonize(v.)殖民
former colony 前殖民地
ant colony 蟻群
Many African nations were once colonies of European powers.
(許多非洲國家曾是歐洲強權的殖民地。)
Scientists are studying the behavior of a large ant colony in the lab.
(科學家們正在實驗室研究一個大型蟻群的行為。)"
colorful,"colorful(adj.)色彩鮮艷的、豐富多彩的
color(n./v.)顏色
a colorful garden 色彩繽紛的花園
a colorful life 豐富多彩的生活
The walls were decorated with colorful paintings made by the children.
(牆上裝飾著孩子們畫的色彩繽紛的畫作。)
He is a traveler who has had many colorful experiences around the world.
(他是一位在世界各地擁有許多豐富多彩經驗的旅行者。)"
column,"column(n.)圓柱、專欄、縱列
newspaper column 報紙專欄
a column of smoke 一股煙柱
The ancient Greek temple is supported by many tall marble columns.
(這座古希臘神廟由許多高大的大理石柱支撐。)
She writes a weekly column about healthy cooking for the local newspaper.
(她為當地報紙撰寫一個關於健康烹飪的每週專欄。)"
comfort,"comfort(n./v.)舒適、安慰
comfortable(adj.)舒適的
comforting(adj.)令人欣慰的
seek comfort 尋求慰藉
in comfort 舒適地
The soft sofa provided much comfort after a long day at work.
(在漫長的一天工作後，柔軟的沙發提供了很大的舒適感。)
She tried to comfort her crying friend after the bad news.
(在得知壞消息後，她試圖安慰哭泣的朋友。)"
comma,"comma(n.)逗號
inverted commas 引號
use a comma 使用逗號
You should use a comma to separate items in a long list.
(你應該使用逗號來分隔長清單中的項目。)
The meaning of the sentence changed because of a missing comma.
(因為漏掉了一個逗號，句子的意思改變了。)"
committee,"committee(n.)委員會
organizing committee 籌備委員會
subcommittee 小組委員會
The committee is responsible for planning the annual school festival.
(該委員會負責規劃一年一度的校慶活動。)
A special committee was formed to investigate the cause of the accident.
(成立了一個特別委員會來調查事故原因。)"
communicate,"communicate(v.)溝通、交流、傳達
communication(n.)溝通
communicative(adj.)愛說話的、溝通的
communicate with someone 與某人溝通
English is used as a common language to communicate in international business.
(英語被用作國際商務溝通的通用語言。)
It is important for parents and children to communicate openly with each other.
(父母與孩子之間公開交流是很重要的。)"
comparison,"comparison(n.)比較、對照
compare(v.)比較
comparative(adj.)比較的
make a comparison 進行比較
by comparison 相比之下
The report provides a comparison between the two different products.
(該報告提供了兩種不同產品之間的比較。)
By comparison with last year, our sales have increased significantly.
(與去年相比，我們的銷售額顯著增加。)"
compete,"compete(v.)競爭、比賽
competition(n.)競爭、比賽
competitive(adj.)競爭激烈的、好勝的
competitor(n.)競爭者
compete for a prize 競爭獎項
Many athletes from around the world will compete in the Olympic Games.
(許多來自世界各地的運動員將參加奧運會的競爭。)
The two companies are competing for a larger share of the market.
(這兩家公司正在競爭更大的市場份額。)"
complain,"complain(v.)抱怨、投訴
complaint(n.)抱怨、投訴
complain about something 抱怨某事
complain to someone 向某人投訴
Customers have been complaining about the poor service at the restaurant.
(顧客一直抱怨這家餐廳的服務不佳。)
He never complains about his heavy workload, even when he stays late.
(即使他加班，他也從不抱怨沉重的工作量。)"
complaint,"complaint(n.)抱怨、投訴、病症
complain(v.)抱怨
make a complaint 提出投訴
file a formal complaint 提交正式投訴
The manager handled the customer's complaint professionally and quickly.
(經理專業且快速地處理了顧客的投訴。)
We have received several complaints about the loud noise at night.
(我們收到了幾件關於夜間噪音過大的投訴。)"